86.62500	255.00000	158.32653
86.62500	270.00000	168.01238
86.62500	285.00000	180.69532
86.62500	300.00000	203.07617
86.62500	315.00000	204.80897
86.62500	330.00000	200.61334
86.62500	345.00000	198.55019
86.06250	0.00000	220.37125
86.06250	12.85714	226.20943
86.06250	25.71429	212.12264
86.06250	38.57143	204.74039
86.06250	51.42857	184.10058
86.06250	64.28571	169.82430
86.06250	77.14286	140.21689
86.06250	90.00000	139.25938
86.06250	102.85714	119.81085
86.06250	115.71429	98.61396
86.06250	128.57143	83.45147
86.06250	141.42857	75.33738
86.06250	154.28571	89.25171
86.06250	167.14286	83.68788
86.06250	180.00000	89.31970
86.06250	192.85714	92.10951
86.06250	205.71429	96.35244
86.06250	218.57143	114.58405
86.06250	231.42857	124.96297
86.06250	244.28571	152.69092
86.06250	257.14286	162.51936
86.06250	270.00000	164.08938
86.06250	282.85714	175.24741
86.06250	295.71429	196.91815
86.06250	308.57143	202.89686
86.06250	321.42857	210.34998
86.06250	334.28571	206.28015
86.06250	347.14286	212.09523
85.50000	0.00000	235.58633
85.50000	11.25000	240.23897
85.50000	22.50000	234.71043
85.50000	33.75000	206.34003
85.50000	45.00000	186.47725
85.50000	56.25000	167.78115
85.50000	67.50000	153.21736
85.50000	78.75000	139.36643
85.50000	90.00000	115.00266
85.50000	101.25000	116.27079
85.50000	112.50000	102.63615
85.50000	123.75000	83.22106
85.50000	135.00000	73.20154
85.50000	146.25000	81.54729
85.50000	157.50000	77.97741
85.50000	168.75000	86.24226
85.50000	180.00000	92.54303
85.50000	191.25000	93.67813
85.50000	202.50000	92.82774
85.50000	213.75000	102.55281
85.50000	225.00000	113.62560
85.50000	236.25000	129.81997
85.50000	247.50000	148.30060
85.50000	258.75000	155.41585
85.50000	270.00000	163.84895
85.50000	281.25000	175.09433
85.50000	292.50000	197.18975
85.50000	303.75000	212.74372
85.50000	315.00000	202.42077
85.50000	326.25000	216.26243
85.50000	337.50000	211.10617
85.50000	348.75000	220.44062
84.93750	0.00000	261.52207
84.93750	10.00000	241.78949
84.93750	20.00000	230.06828
84.93750	30.00000	213.68116
84.93750	40.00000	191.85127
84.93750	50.00000	167.90523
84.93750	60.00000	147.22796
84.93750	70.00000	139.17919
84.93750	80.00000	127.81067
84.93750	90.00000	118.57534
84.93750	100.00000	100.01307
84.93750	110.00000	103.94430
84.93750	120.00000	86.35847
84.93750	130.00000	72.31897
84.93750	140.00000	69.29557
84.93750	150.00000	78.44574
84.93750	160.00000	70.32031
84.93750	170.00000	80.87529
84.93750	180.00000	93.89786
84.93750	190.00000	101.60426
84.93750	200.00000	97.82033
84.93750	210.00000	97.35734
84.93750	220.00000	99.40966
84.93750	230.00000	105.59916
84.93750	240.00000	121.95577
84.93750	250.00000	140.21787
84.93750	260.00000	145.17032
84.93750	270.00000	158.97870
84.93750	280.00000	176.60957
84.93750	290.00000	199.32043
84.93750	300.00000	205.63388
84.93750	310.00000	200.00500
84.93750	320.00000	224.37478
84.93750	330.00000	232.63095
84.93750	340.00000	235.35216
84.93750	350.00000	242.74825
84.37500	0.00000	275.30108
84.37500	9.00000	264.34320
84.37500	18.00000	239.60633
84.37500	27.00000	218.96629
84.37500	36.00000	196.80883
84.37500	45.00000	176.16967
84.37500	54.00000	151.80385
84.37500	63.00000	140.14665
84.37500	72.00000	128.43003
84.37500	81.00000	115.97274
84.37500	90.00000	107.73567
84.37500	99.00000	106.34708
84.37500	108.00000	83.92789
84.37500	117.00000	86.21134
84.37500	126.00000	69.96902
84.37500	135.00000	61.08841
84.37500	144.00000	64.80451
84.37500	153.00000	69.12488
84.37500	162.00000	65.43117
84.37500	171.00000	82.24015
84.37500	180.00000	88.28078
84.37500	189.00000	95.98299
84.37500	198.00000	97.02225
84.37500	207.00000	92.22889
84.37500	216.00000	91.46412
84.37500	225.00000	90.70726
84.37500	234.00000	104.34359
84.37500	243.00000	117.84456
84.37500	252.00000	132.99429
84.37500	261.00000	137.04471
84.37500	270.00000	147.46058
84.37500	279.00000	161.89650
84.37500	288.00000	186.21650
84.37500	297.00000	195.20783
84.37500	306.00000	211.26771
84.37500	315.00000	229.04662
84.37500	324.00000	247.48099
84.37500	333.00000	241.85010
84.37500	342.00000	232.17266
84.37500	351.00000	258.54064
83.81250	0.00000	280.15700
83.81250	8.18182	267.71762
83.81250	16.36364	247.97983
83.81250	24.54545	225.95975
83.81250	32.72727	209.88311
83.81250	40.90909	187.61519
83.81250	49.09091	164.00132
83.81250	57.27273	141.36786
83.81250	65.45455	135.19641
83.81250	73.63636	127.40350
83.81250	81.81818	109.94480
83.81250	90.00000	95.75313
83.81250	98.18182	90.84279
83.81250	106.36364	88.00330
83.81250	114.54545	70.38435
83.81250	122.72727	67.39972
83.81250	130.90909	57.09181
83.81250	139.09091	52.16815
83.81250	147.27273	66.20831
83.81250	155.45455	57.16362
83.81250	163.63636	63.12619
83.81250	171.81818	71.31034
83.81250	180.00000	75.89394
83.81250	188.18182	80.77264
83.81250	196.36364	80.29384
83.81250	204.54545	83.04405
83.81250	212.72727	80.33603
83.81250	220.90909	80.51269
83.81250	229.09091	82.11232
83.81250	237.27273	94.11727
83.81250	245.45455	100.94821
83.81250	253.63636	111.56045
83.81250	261.81818	120.56558
83.81250	270.00000	138.49424
83.81250	278.18182	155.41905
83.81250	286.36364	183.43308
83.81250	294.54545	200.85123
83.81250	302.72727	221.37978
83.81250	310.90909	248.91149
83.81250	319.09091	263.23213
83.81250	327.27273	263.14910
83.81250	335.45455	242.14548
83.81250	343.63636	258.50512
83.81250	351.81818	275.35513
83.25000	0.00000	279.76015
83.25000	7.50000	266.98395
83.25000	15.00000	248.25369
83.25000	22.50000	232.78959
83.25000	30.00000	217.92536
83.25000	37.50000	203.90929
83.25000	45.00000	183.52382
83.25000	52.50000	152.11806
83.25000	60.00000	127.09104
83.25000	67.50000	142.45922
83.25000	75.00000	128.72207
83.25000	82.50000	104.90880
83.25000	90.00000	89.17331
83.25000	97.50000	77.39256
83.25000	105.00000	74.32771
83.25000	112.50000	78.95263
83.25000	120.00000	66.10153
83.25000	127.50000	56.22500
83.25000	135.00000	47.68676
83.25000	142.50000	55.52428
83.25000	150.00000	53.42947
83.25000	157.50000	71.67951
83.25000	165.00000	56.97371
83.25000	172.50000	61.83856
83.25000	180.00000	68.37405
83.25000	187.50000	79.54899
83.25000	195.00000	67.38445
83.25000	202.50000	62.51208
83.25000	210.00000	60.46386
83.25000	217.50000	63.79583
83.25000	225.00000	65.37686
83.25000	232.50000	70.65237
83.25000	240.00000	77.78209
83.25000	247.50000	84.92036
83.25000	255.00000	96.53837
83.25000	262.50000	113.10382
83.25000	270.00000	134.96378
83.25000	277.50000	164.14796
83.25000	285.00000	170.89075
83.25000	292.50000	186.81538
83.25000	300.00000	197.98145
83.25000	307.50000	223.44907
83.25000	315.00000	254.42083
83.25000	322.50000	293.61278
83.25000	330.00000	281.87402
83.25000	337.50000	272.04999
83.25000	345.00000	268.54240
83.25000	352.50000	288.49507
82.68750	0.00000	286.67029
82.68750	6.92308	274.13196
82.68750	13.84615	267.36580
82.68750	20.76923	241.41272
82.68750	27.69231	230.14238
82.68750	34.61538	226.34169
82.68750	41.53846	207.94619
82.68750	48.46154	180.14308
82.68750	55.38462	151.80843
82.68750	62.30769	121.90935
82.68750	69.23077	153.36655
82.68750	76.15385	126.67924
82.68750	83.07692	101.78867
82.68750	90.00000	88.07478
82.68750	96.92308	73.71948
82.68750	103.84615	62.66435
82.68750	110.76923	63.84858
82.68750	117.69231	53.81493
82.68750	124.61538	53.74060
82.68750	131.53846	42.73148
82.68750	138.46154	39.13791
82.68750	145.38462	40.98498
82.68750	152.30769	43.66372
82.68750	159.23077	52.35157
82.68750	166.15385	49.71223
82.68750	173.07692	54.20761
82.68750	180.00000	58.71036
82.68750	186.92308	61.14755
82.68750	193.84615	54.53041
82.68750	200.76923	50.55913
82.68750	207.69231	47.84059
82.68750	214.61538	50.57323
82.68750	221.53846	50.05954
82.68750	228.46154	53.72814
82.68750	235.38462	58.93641
82.68750	242.30769	63.87020
82.68750	249.23077	72.67580
82.68750	256.15385	86.36259
82.68750	263.07692	118.07783
82.68750	270.00000	142.26714
82.68750	276.92308	149.96546
82.68750	283.84615	157.93490
82.68750	290.76923	192.48125
82.68750	297.69231	180.51754
82.68750	304.61538	190.54093
82.68750	311.53846	223.59207
82.68750	318.46154	257.86143
82.68750	325.38462	294.79181
82.68750	332.30769	292.12137
82.68750	339.23077	280.81798
82.68750	346.15385	291.01015
82.68750	353.07692	282.33620
82.12500	0.00000	307.72469
82.12500	6.42857	302.96358
82.12500	12.85714	277.13936
82.12500	19.28571	252.54369
82.12500	25.71429	242.85912
82.12500	32.14286	241.23909
82.12500	38.57143	231.42121
82.12500	45.00000	199.77811
82.12500	51.42857	169.03373
82.12500	57.85714	141.43205
82.12500	64.28571	130.35454
82.12500	70.71429	128.46388
82.12500	77.14286	100.92709
82.12500	83.57143	89.49840
82.12500	90.00000	76.90392
82.12500	96.42857	75.93291
82.12500	102.85714	59.59447
82.12500	109.28571	51.77991
82.12500	115.71429	54.36289
82.12500	122.14286	55.78884
82.12500	128.57143	42.55061
82.12500	135.00000	32.26320
82.12500	141.42857	30.70887
82.12500	147.85714	32.06877
82.12500	154.28571	29.02835
82.12500	160.71429	40.41893
82.12500	167.14286	41.99966
82.12500	173.57143	47.14557
82.12500	180.00000	55.87694
82.12500	186.42857	47.10293
82.12500	192.85714	42.69306
82.12500	199.28571	37.33100
82.12500	205.71429	38.26237
82.12500	212.14286	34.06716
82.12500	218.57143	37.21440
82.12500	225.00000	40.60143
82.12500	231.42857	44.97511
82.12500	237.85714	47.57810
82.12500	244.28571	47.32621
82.12500	250.71429	62.91069
82.12500	257.14286	89.90491
82.12500	263.57143	111.97105
82.12500	270.00000	125.89434
82.12500	276.42857	165.90010
82.12500	282.85714	176.50481
82.12500	289.28571	169.78198
82.12500	295.71429	174.56400
82.12500	302.14286	170.84965
82.12500	308.57143	202.26913
82.12500	315.00000	245.85427
82.12500	321.42857	291.64095
82.12500	327.85714	299.48316
82.12500	334.28571	282.51341
82.12500	340.71429	271.80184
82.12500	347.14286	312.78943
82.12500	353.57143	304.89646
81.56250	0.00000	332.79411
81.56250	6.00000	311.58932
81.56250	12.00000	286.49581
81.56250	18.00000	276.67123
81.56250	24.00000	264.10017
81.56250	30.00000	248.33906
81.56250	36.00000	230.91025
81.56250	42.00000	203.87506
81.56250	48.00000	179.31860
81.56250	54.00000	152.59053
81.56250	60.00000	131.57259
81.56250	66.00000	110.14225
81.56250	72.00000	90.78877
81.56250	78.00000	85.62021
81.56250	84.00000	75.06357
81.56250	90.00000	73.73241
81.56250	96.00000	73.08746
81.56250	102.00000	69.02900
81.56250	108.00000	41.84320
81.56250	114.00000	41.34750
81.56250	120.00000	38.36332
81.56250	126.00000	38.54234
81.56250	132.00000	27.19725
81.56250	138.00000	16.44334
81.56250	144.00000	25.44123
81.56250	150.00000	27.68563
81.56250	156.00000	25.23010
81.56250	162.00000	29.79981
81.56250	168.00000	34.44884
81.56250	174.00000	41.23282
81.56250	180.00000	44.97573
81.56250	186.00000	40.60643
81.56250	192.00000	37.34622
81.56250	198.00000	34.21947
81.56250	204.00000	28.94078
81.56250	210.00000	22.85113
81.56250	216.00000	24.06553
81.56250	222.00000	27.73284
81.56250	228.00000	32.64707
81.56250	234.00000	31.52384
81.56250	240.00000	30.59519
81.56250	246.00000	39.29654
81.56250	252.00000	59.63584
81.56250	258.00000	81.92779
81.56250	264.00000	95.90723
81.56250	270.00000	122.41045
81.56250	276.00000	142.85015
81.56250	282.00000	146.74653
81.56250	288.00000	157.51663
81.56250	294.00000	131.17281
81.56250	300.00000	143.33714
81.56250	306.00000	203.33828
81.56250	312.00000	249.63068
81.56250	318.00000	306.73623
81.56250	324.00000	339.84627
81.56250	330.00000	326.79212
81.56250	336.00000	301.49380
81.56250	342.00000	284.83971
81.56250	348.00000	314.13458
81.56250	354.00000	319.18861
81.00000	0.00000	342.58675
81.00000	5.62500	332.39632
81.00000	11.25000	308.31271
81.00000	16.87500	296.30685
81.00000	22.50000	276.39348
81.00000	28.12500	264.36982
81.00000	33.75000	238.75790
81.00000	39.37500	203.07152
81.00000	45.00000	184.64374
81.00000	50.62500	157.17857
81.00000	56.25000	127.17479
81.00000	61.87500	106.82676
81.00000	67.50000	80.35216
81.00000	73.12500	66.66347
81.00000	78.75000	65.14990
81.00000	84.37500	53.95015
81.00000	90.00000	56.57417
81.00000	95.62500	69.00401
81.00000	101.25000	79.25523
81.00000	106.87500	43.94599
81.00000	112.50000	29.84018
81.00000	118.12500	36.10031
81.00000	123.75000	34.58806
81.00000	129.37500	22.05391
81.00000	135.00000	10.74373
81.00000	140.62500	19.43933
81.00000	146.25000	21.52121
81.00000	151.87500	19.91338
81.00000	157.50000	20.24275
81.00000	163.12500	18.19770
81.00000	168.75000	27.00957
81.00000	174.37500	32.17743
81.00000	180.00000	42.20828
81.00000	185.62500	36.04009
81.00000	191.25000	33.23068
81.00000	196.87500	30.52969
81.00000	202.50000	20.75264
81.00000	208.12500	12.95683
81.00000	213.75000	14.78975
81.00000	219.37500	15.57570
81.00000	225.00000	18.69660
81.00000	230.62500	12.98362
81.00000	236.25000	7.48127
81.00000	241.87500	18.38306
81.00000	247.50000	40.25278
81.00000	253.12500	64.86518
81.00000	258.75000	64.20536
81.00000	264.37500	80.08037
81.00000	270.00000	89.89558
81.00000	275.62500	105.89496
81.00000	281.25000	124.52099
81.00000	286.87500	151.73186
81.00000	292.50000	112.81784
81.00000	298.12500	127.30014
81.00000	303.75000	200.39508
81.00000	309.37500	247.59924
81.00000	315.00000	296.88217
81.00000	320.62500	339.24899
81.00000	326.25000	339.81028
81.00000	331.87500	338.58555
81.00000	337.50000	300.04566
81.00000	343.12500	311.70263
81.00000	348.75000	308.34073
81.00000	354.37500	342.40062
80.43750	0.00000	354.13383
80.43750	5.29412	351.02007
80.43750	10.58824	335.76159
80.43750	15.88235	310.75989
80.43750	21.17647	279.40867
80.43750	26.47059	258.84269
80.43750	31.76471	245.99974
80.43750	37.05882	215.17344
80.43750	42.35294	183.67387
80.43750	47.64706	162.70534
80.43750	52.94118	133.34606
80.43750	58.23529	96.15707
80.43750	63.52941	74.50593
80.43750	68.82353	54.22110
80.43750	74.11765	52.35575
80.43750	79.41176	48.82752
80.43750	84.70588	26.22630
80.43750	90.00000	34.15493
80.43750	95.29412	45.65708
80.43750	100.58824	52.77910
80.43750	105.88235	44.83112
80.43750	111.17647	26.61368
80.43750	116.47059	25.95276
80.43750	121.76471	23.78863
80.43750	127.05882	22.73310
80.43750	132.35294	13.78096
80.43750	137.64706	6.38224
80.43750	142.94118	14.28464
80.43750	148.23529	18.88629
80.43750	153.52941	15.88219
80.43750	158.82353	19.47844
80.43750	164.11765	15.57172
80.43750	169.41176	16.99358
80.43750	174.70588	23.11295
80.43750	180.00000	42.58927
80.43750	185.29412	36.13337
80.43750	190.58824	32.89657
80.43750	195.88235	23.51552
80.43750	201.17647	12.92409
80.43750	206.47059	10.57716
80.43750	211.76471	9.45899
80.43750	217.05882	4.13285
80.43750	222.35294	3.01290
80.43750	227.64706	-3.52629
80.43750	232.94118	-9.16883
80.43750	238.23529	-10.53968
80.43750	243.52941	24.09648
80.43750	248.82353	55.63799
80.43750	254.11765	58.61251
80.43750	259.41176	48.38490
80.43750	264.70588	73.74335
80.43750	270.00000	78.49162
80.43750	275.29412	68.12831
80.43750	280.58824	113.63903
80.43750	285.88235	131.83933
80.43750	291.17647	67.61832
80.43750	296.47059	127.04299
80.43750	301.76471	187.99163
80.43750	307.05882	244.42701
80.43750	312.35294	286.36257
80.43750	317.64706	324.83376
80.43750	322.94118	344.83230
80.43750	328.23529	360.85317
80.43750	333.52941	330.94178
80.43750	338.82353	317.56265
80.43750	344.11765	306.47728
80.43750	349.41176	320.13654
80.43750	354.70588	343.50501
79.87500	0.00000	367.07582
79.87500	5.00000	359.51479
79.87500	10.00000	341.02713
79.87500	15.00000	315.34410
79.87500	20.00000	291.77759
79.87500	25.00000	268.95880
79.87500	30.00000	238.90578
79.87500	35.00000	216.41431
79.87500	40.00000	183.79945
79.87500	45.00000	160.12559
79.87500	50.00000	135.10710
79.87500	55.00000	101.17653
79.87500	60.00000	83.23843
79.87500	65.00000	52.95308
79.87500	70.00000	32.16935
79.87500	75.00000	36.17414
79.87500	80.00000	31.61012
79.87500	85.00000	22.47562
79.87500	90.00000	25.05260
79.87500	95.00000	31.28842
79.87500	100.00000	36.86383
79.87500	105.00000	40.90179
79.87500	110.00000	26.76560
79.87500	115.00000	17.03371
79.87500	120.00000	19.84840
79.87500	125.00000	13.53955
79.87500	130.00000	14.93363
79.87500	135.00000	6.41262
79.87500	140.00000	3.83666
79.87500	145.00000	19.51780
79.87500	150.00000	31.52486
79.87500	155.00000	24.09042
79.87500	160.00000	27.41872
79.87500	165.00000	13.16482
79.87500	170.00000	12.24839
79.87500	175.00000	20.64552
79.87500	180.00000	33.33357
79.87500	185.00000	30.20390
79.87500	190.00000	26.06210
79.87500	195.00000	18.37257
79.87500	200.00000	5.53540
79.87500	205.00000	6.24710
79.87500	210.00000	1.60103
79.87500	215.00000	-4.60552
79.87500	220.00000	-13.95299
79.87500	225.00000	-16.46069
79.87500	230.00000	-24.17865
79.87500	235.00000	-18.54006
79.87500	240.00000	-1.56973
79.87500	245.00000	33.36512
79.87500	250.00000	37.60349
79.87500	255.00000	18.56172
79.87500	260.00000	31.27906
79.87500	265.00000	57.86465
79.87500	270.00000	70.29300
79.87500	275.00000	50.94671
79.87500	280.00000	83.43934
79.87500	285.00000	64.10843
79.87500	290.00000	50.30208
79.87500	295.00000	100.99610
79.87500	300.00000	189.04127
79.87500	305.00000	235.98878
79.87500	310.00000	278.28463
79.87500	315.00000	313.19958
79.87500	320.00000	337.88929
79.87500	325.00000	359.93711
79.87500	330.00000	351.02327
79.87500	335.00000	321.31295
79.87500	340.00000	306.24129
79.87500	345.00000	312.15277
79.87500	350.00000	333.23866
79.87500	355.00000	359.18749
79.31250	0.00000	368.16067
79.31250	4.73684	376.14849
79.31250	9.47368	366.08345
79.31250	14.21053	339.75405
79.31250	18.94737	302.50497
79.31250	23.68421	273.19633
79.31250	28.42105	236.73724
79.31250	33.15789	209.34303
79.31250	37.89474	178.50143
79.31250	42.63158	153.64923
79.31250	47.36842	135.11412
79.31250	52.10526	103.68169
79.31250	56.84211	87.20212
79.31250	61.57895	61.09139
79.31250	66.31579	30.39318
79.31250	71.05263	19.41111
79.31250	75.78947	25.39487
79.31250	80.52632	20.08506
79.31250	85.26316	10.84183
79.31250	90.00000	6.45662
79.31250	94.73684	19.36476
79.31250	99.47368	31.46846
79.31250	104.21053	31.08472
79.31250	108.94737	37.10669
79.31250	113.68421	15.60851
79.31250	118.42105	11.05056
79.31250	123.15789	4.36254
79.31250	127.89474	11.03342
79.31250	132.63158	2.69083
79.31250	137.36842	0.01396
79.31250	142.10526	17.09250
79.31250	146.84211	26.94358
79.31250	151.57895	33.66442
79.31250	156.31579	39.90778
79.31250	161.05263	41.91058
79.31250	165.78947	22.56433
79.31250	170.52632	12.38531
79.31250	175.26316	17.12563
79.31250	180.00000	25.53171
79.31250	184.73684	30.48773
79.31250	189.47368	26.75485
79.31250	194.21053	28.90661
79.31250	198.94737	8.70576
79.31250	203.68421	-5.55124
79.31250	208.42105	-9.74929
79.31250	213.15789	-10.54384
79.31250	217.89474	-22.30991
79.31250	222.63158	-31.26658
79.31250	227.36842	-30.79186
79.31250	232.10526	-32.41052
79.31250	236.84211	-22.59207
79.31250	241.57895	4.83970
79.31250	246.31579	12.00849
79.31250	251.05263	-1.30529
79.31250	255.78947	4.61593
79.31250	260.52632	14.17524
79.31250	265.26316	30.37631
79.31250	270.00000	45.00590
79.31250	274.73684	42.77530
79.31250	279.47368	68.54310
79.31250	284.21053	44.94372
79.31250	288.94737	51.65707
79.31250	293.68421	103.37572
79.31250	298.42105	181.62703
79.31250	303.15789	239.49843
79.31250	307.89474	272.09596
79.31250	312.63158	302.14444
79.31250	317.36842	328.38378
79.31250	322.10526	351.35500
79.31250	326.84211	359.56018
79.31250	331.57895	338.32858
79.31250	336.31579	297.02919
79.31250	341.05263	289.90503
79.31250	345.78947	308.21598
79.31250	350.52632	339.02738
79.31250	355.26316	359.22980
78.75000	0.00000	378.23874
78.75000	4.50000	383.23936
78.75000	9.00000	374.21762
78.75000	13.50000	350.15098
78.75000	18.00000	335.23427
78.75000	22.50000	281.49419
78.75000	27.00000	239.75399
78.75000	31.50000	202.19192
78.75000	36.00000	176.08659
78.75000	40.50000	151.40999
78.75000	45.00000	131.88044
78.75000	49.50000	104.48318
78.75000	54.00000	84.89594
78.75000	58.50000	67.55178
78.75000	63.00000	39.85246
78.75000	67.50000	14.00878
78.75000	72.00000	8.01296
78.75000	76.50000	11.65148
78.75000	81.00000	3.45029
78.75000	85.50000	-7.21276
78.75000	90.00000	-9.63054
78.75000	94.50000	-1.45550
78.75000	99.00000	3.40356
78.75000	103.50000	24.87833
78.75000	108.00000	24.69428
78.75000	112.50000	12.66712
78.75000	117.00000	5.76614
78.75000	121.50000	5.80139
78.75000	126.00000	1.79654
78.75000	130.50000	0.76335
78.75000	135.00000	2.45671
78.75000	139.50000	19.03699
78.75000	144.00000	21.72023
78.75000	148.50000	29.53058
78.75000	153.00000	37.28691
78.75000	157.50000	39.36383
78.75000	162.00000	44.33788
78.75000	166.50000	26.00507
78.75000	171.00000	12.22447
78.75000	175.50000	17.05322
78.75000	180.00000	25.22923
78.75000	184.50000	27.85916
78.75000	189.00000	29.65864
78.75000	193.50000	43.25528
78.75000	198.00000	30.55502
78.75000	202.50000	2.93170
78.75000	207.00000	-15.05804
78.75000	211.50000	-18.30909
78.75000	216.00000	-32.21361
78.75000	220.50000	-39.09061
78.75000	225.00000	-46.42216
78.75000	229.50000	-36.57535
78.75000	234.00000	-36.68692
78.75000	238.50000	-22.95347
78.75000	243.00000	-13.15908
78.75000	247.50000	-12.93417
78.75000	252.00000	-16.55484
78.75000	256.50000	-7.99018
78.75000	261.00000	-15.49509
78.75000	265.50000	-6.73975
78.75000	270.00000	21.58433
78.75000	274.50000	60.36078
78.75000	279.00000	81.29548
78.75000	283.50000	86.85447
78.75000	288.00000	71.82132
78.75000	292.50000	134.53179
78.75000	297.00000	198.58008
78.75000	301.50000	249.31956
78.75000	306.00000	272.04344
78.75000	310.50000	293.11433
78.75000	315.00000	316.94595
78.75000	319.50000	338.84350
78.75000	324.00000	357.20484
78.75000	328.50000	362.05366
78.75000	333.00000	325.42983
78.75000	337.50000	282.82448
78.75000	342.00000	300.31138
78.75000	346.50000	305.11115
78.75000	351.00000	344.20782
78.75000	355.50000	370.60330
78.18750	0.00000	378.36441
78.18750	4.28571	407.27124
78.18750	8.57143	373.87910
78.18750	12.85714	344.29590
78.18750	17.14286	329.20929
78.18750	21.42857	293.29180
78.18750	25.71429	246.45988
78.18750	30.00000	205.03343
78.18750	34.28571	177.79672
78.18750	38.57143	156.31124
78.18750	42.85714	131.42468
78.18750	47.14286	106.41575
78.18750	51.42857	84.38285
78.18750	55.71429	70.04961
78.18750	60.00000	48.94167
78.18750	64.28571	26.33085
78.18750	68.57143	5.00622
78.18750	72.85714	-1.30981
78.18750	77.14286	1.95339
78.18750	81.42857	-14.70214
78.18750	85.71429	-26.45846
78.18750	90.00000	-23.50989
78.18750	94.28571	-15.51685
78.18750	98.57143	-13.52576
78.18750	102.85714	-0.50912
78.18750	107.14286	18.41080
78.18750	111.42857	7.55497
78.18750	115.71429	-2.77702
78.18750	120.00000	-2.00673
78.18750	124.28571	7.60693
78.18750	128.57143	-2.51379
78.18750	132.85714	7.12252
78.18750	137.14286	17.25632
78.18750	141.42857	18.20251
78.18750	145.71429	28.33831
78.18750	150.00000	37.24306
78.18750	154.28571	38.65266
78.18750	158.57143	42.79142
78.18750	162.85714	39.67101
78.18750	167.14286	34.43276
78.18750	171.42857	31.04564
78.18750	175.71429	20.03080
78.18750	180.00000	26.55366
78.18750	184.28571	30.95686
78.18750	188.57143	33.52610
78.18750	192.85714	44.53389
78.18750	197.14286	37.52559
78.18750	201.42857	4.78937
78.18750	205.71429	6.25986
78.18750	210.00000	-18.16102
78.18750	214.28571	-32.52979
78.18750	218.57143	-44.76448
78.18750	222.85714	-52.39437
78.18750	227.14286	-51.43296
78.18750	231.42857	-42.78545
78.18750	235.71429	-32.83366
78.18750	240.00000	-27.93600
78.18750	244.28571	-23.64525
78.18750	248.57143	-31.92036
78.18750	252.85714	-34.54502
78.18750	257.14286	-36.63955
78.18750	261.42857	-45.42852
78.18750	265.71429	-23.46828
78.18750	270.00000	-7.11486
78.18750	274.28571	52.90902
78.18750	278.57143	78.87297
78.18750	282.85714	86.84480
78.18750	287.14286	93.76783
78.18750	291.42857	156.50623
78.18750	295.71429	210.68604
78.18750	300.00000	254.75819
78.18750	304.28571	280.50349
78.18750	308.57143	296.78827
78.18750	312.85714	311.18784
78.18750	317.14286	327.70818
78.18750	321.42857	345.30115
78.18750	325.71429	367.95875
78.18750	330.00000	366.91456
78.18750	334.28571	319.92457
78.18750	338.57143	292.95893
78.18750	342.85714	295.84612
78.18750	347.14286	319.29909
78.18750	351.42857	351.84257
78.18750	355.71429	375.93452
77.62500	0.00000	389.41708
77.62500	4.09091	396.77269
77.62500	8.18182	385.06519
77.62500	12.27273	368.77598
